Season,MatchDate,HomeTeam,AwayTeam,FullTimeResult,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_goals_scored_avg_5,home_goals_conceded_avg_5,home_goal_diff_avg_5,home_points_per_game_5,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_goals_scored_avg_10,home_goals_conceded_avg_10,home_goal_diff_avg_10,home_points_per_game_10,home_venue_win_rate_5,home_venue_draw_rate_5,home_venue_loss_rate_5,home_venue_goals_scored_avg_5,home_venue_goals_conceded_avg_5,home_venue_goal_diff_avg_5,home_venue_points_per_game_5,home_venue_win_rate_10,home_venue_draw_rate_10,home_venue_loss_rate_10,home_venue_goals_scored_avg_10,home_venue_goals_conceded_avg_10,home_venue_goal_diff_avg_10,home_venue_points_per_game_10,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_goals_scored_avg_5,away_goals_conceded_avg_5,away_goal_diff_avg_5,away_points_per_game_5,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_goals_scored_avg_10,away_goals_conceded_avg_10,away_goal_diff_avg_10,away_points_per_game_10,away_venue_win_rate_5,away_venue_draw_rate_5,away_venue_loss_rate_5,away_venue_goals_scored_avg_5,away_venue_goals_conceded_avg_5,away_venue_goal_diff_avg_5,away_venue_points_per_game_5,away_venue_win_rate_10,away_venue_draw_rate_10,away_venue_loss_rate_10,away_venue_goals_scored_avg_10,away_venue_goals_conceded_avg_10,away_venue_goal_diff_avg_10,away_venue_points_per_game_10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_matches,home_elo,away_elo,elo_diff,elo_exp_home,target
2005/06,2006-03-04,Newcastle,Bolton,H,0.6,0.2,0.2,1.2,0.8,0.4,2.0,0.3,0.2,0.5,0.8,1.2,-0.4,1.1,0.4,0.4,0.2,1.2,0.6,0.6,1.6,0.6,0.3,0.1,1.3,0.6,0.7,2.1,0.4,0.6,0.0,1.4,0.8,0.6,1.8,0.3,0.6,0.1,1.4,1.0,0.4,1.5,0.0,0.8,0.2,0.6,1.2,-0.6,0.8,0.2,0.4,0.4,1.1,1.5,-0.4,1.0,0.2,0.2,0.6,5,1525.5705653446926,1622.1466509495629,-96.57608560487029,0.5049272493974559,0
2005/06,2006-03-04,West Brom,Chelsea,A,0.2,0.2,0.6,0.6,1.8,-1.2,0.8,0.3,0.1,0.6,0.7,1.5,-0.8,1.0,0.4,0.0,0.6,1.0,1.0,0.0,1.2,0.5,0.1,0.4,1.3,0.9,0.4,1.6,0.4,0.4,0.2,1.2,1.0,0.2,1.6,0.7,0.2,0.1,1.7,0.9,0.8,2.3,0.6,0.2,0.2,1.4,1.2,0.2,2.0,0.6,0.2,0.2,1.6,0.9,0.7,2.0,0.0,0.0,1.0,5,1412.003003634592,1826.6915510723732,-414.68854743778115,0.1404577925726157,2
2005/06,2006-03-05,Tottenham,Blackburn,H,0.2,0.6,0.2,1.2,1.0,0.2,1.2,0.4,0.3,0.3,1.2,0.8,0.4,1.5,0.6,0.4,0.0,1.8,0.6,1.2,2.2,0.6,0.4,0.0,1.9,0.8,1.1,2.2,0.6,0.0,0.4,1.4,1.2,0.2,1.8,0.7,0.1,0.2,1.5,0.7,0.8,2.2,0.6,0.0,0.4,1.2,0.6,0.6,1.8,0.3,0.1,0.6,0.9,1.3,-0.4,1.0,0.4,0.2,0.4,5,1577.5103860090248,1588.6436342451166,-11.133248236091731,0.6251716688640585,0
2005/06,2006-03-05,Man City,Sunderland,H,0.4,0.0,0.6,1.2,1.2,0.0,1.2,0.3,0.1,0.6,1.2,1.4,-0.2,1.0,0.6,0.0,0.4,1.8,1.2,0.6,1.8,0.6,0.1,0.3,1.8,1.0,0.8,1.9,0.0,0.2,0.8,0.2,1.8,-1.6,0.2,0.1,0.2,0.7,0.4,1.4,-1.0,0.5,0.2,0.0,0.8,0.4,1.4,-1.0,0.6,0.2,0.0,0.8,0.9,1.8,-0.9,0.6,0.8,0.0,0.2,5,1516.6900296696217,1236.1741871856234,280.5158424839983,0.8993863955428163,0
2005/06,2006-03-06,Wigan,Man United,A,0.2,0.6,0.2,1.4,1.4,0.0,1.2,0.3,0.3,0.4,1.3,1.6,-0.3,1.2,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.4,0.1,0.5,1.3,1.4,-0.1,1.3,0.6,0.0,0.4,2.4,2.0,0.4,1.8,0.6,0.2,0.2,2.3,1.3,1.0,2.0,0.2,0.4,0.4,1.8,2.0,-0.2,1.0,0.5,0.2,0.3,2.0,1.7,0.3,1.7,0.0,0.0,1.0,1,1525.91045887318,1717.620394987852,-191.70993611467202,0.3710010185310041,2
2005/06,2006-03-11,Birmingham,West Brom,D,0.2,0.2,0.6,0.4,1.4,-1.0,0.8,0.3,0.2,0.5,1.1,1.3,-0.2,1.1,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.4,0.2,0.4,1.4,1.0,0.4,1.4,0.2,0.2,0.6,0.8,2.0,-1.2,0.8,0.3,0.1,0.6,0.8,1.4,-0.6,1.0,0.2,0.2,0.6,0.4,2.0,-1.6,0.8,0.1,0.2,0.7,0.4,1.8,-1.4,0.5,0.6,0.2,0.2,5,1420.948200000882,1407.5083542722682,13.439845728613818,0.6576889436426498,1
2005/06,2006-03-11,Blackburn,Aston Villa,H,0.4,0.0,0.6,1.0,1.2,-0.2,1.2,0.6,0.1,0.3,1.5,1.0,0.5,1.9,0.8,0.2,0.0,1.8,0.8,1.0,2.6,0.8,0.1,0.1,2.0,0.9,1.1,2.5,0.4,0.4,0.2,1.4,0.6,0.8,1.6,0.3,0.5,0.2,1.3,0.9,0.4,1.4,0.4,0.6,0.0,1.8,0.8,1.0,1.8,0.4,0.5,0.1,1.6,1.0,0.6,1.7,0.2,0.2,0.6,5,1576.6491276487664,1537.741185282795,38.907942365971394,0.689892845874655,0
2005/06,2006-03-11,Bolton,West Ham,H,0.2,0.6,0.2,1.2,1.4,-0.2,1.2,0.2,0.6,0.2,1.1,1.3,-0.2,1.2,0.4,0.6,0.0,1.6,1.0,0.6,1.8,0.6,0.4,0.0,1.4,0.5,0.9,2.2,0.8,0.2,0.0,2.4,1.0,1.4,2.6,0.5,0.2,0.3,1.6,1.4,0.2,1.7,0.6,0.2,0.2,1.6,1.4,0.2,2.0,0.4,0.2,0.4,1.4,1.6,-0.2,1.4,0.6,0.2,0.2,5,1606.3043229302814,1557.984597215906,48.31972571437541,0.7013630372633997,0
2005/06,2006-03-11,Chelsea,Tottenham,H,0.6,0.2,0.2,1.4,1.0,0.4,2.0,0.7,0.2,0.1,1.6,0.8,0.8,2.3,0.8,0.2,0.0,2.0,0.6,1.4,2.6,0.9,0.1,0.0,2.4,0.6,1.8,2.8,0.4,0.4,0.2,1.8,1.4,0.4,1.6,0.4,0.3,0.3,1.3,1.0,0.3,1.5,0.2,0.2,0.6,0.6,1.0,-0.4,0.8,0.3,0.3,0.4,1.2,1.3,-0.1,1.2,0.6,0.4,0.0,5,1831.186200434697,1589.504892605375,241.6813078293219,0.8772751380941326,0
2005/06,2006-03-11,Everton,Fulham,H,0.4,0.4,0.2,1.0,1.0,0.0,1.6,0.6,0.2,0.2,1.2,0.9,0.3,2.0,0.8,0.0,0.2,1.4,0.8,0.6,2.4,0.6,0.1,0.3,1.1,1.1,0.0,1.9,0.4,0.0,0.6,2.0,2.2,-0.2,1.2,0.4,0.1,0.5,1.7,1.8,-0.1,1.3,0.0,0.0,1.0,1.2,2.4,-1.2,0.0,0.0,0.2,0.8,0.9,1.8,-0.9,0.2,0.4,0.0,0.6,5,1557.567572378913,1477.0885642584128,80.47900812050011,0.7386416977000045,0
2005/06,2006-03-11,Portsmouth,Man City,H,0.0,0.2,0.8,0.4,1.8,-1.4,0.2,0.1,0.1,0.8,0.4,2.1,-1.7,0.4,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.2,0.3,0.5,0.6,1.2,-0.6,0.9,0.6,0.0,0.4,1.6,1.0,0.6,1.8,0.4,0.1,0.5,1.1,1.1,0.0,1.3,0.0,0.2,0.8,0.6,1.6,-1.0,0.2,0.1,0.1,0.8,0.9,1.6,-0.7,0.4,0.25,0.25,0.5,4,1375.3626915700743,1519.9096650122515,-144.5469734421772,0.4362407589387933,0
2005/06,2006-03-11,Sunderland,Wigan,A,0.0,0.2,0.8,0.4,1.6,-1.2,0.2,0.1,0.1,0.8,0.5,1.6,-1.1,0.4,0.0,0.4,0.6,0.4,1.4,-1.0,0.4,0.0,0.2,0.8,0.5,2.0,-1.5,0.2,0.0,0.6,0.4,1.0,1.4,-0.4,0.6,0.2,0.3,0.5,1.0,1.5,-0.5,0.9,0.4,0.4,0.2,1.6,1.4,0.2,1.6,0.4,0.2,0.4,1.2,1.5,-0.3,1.4,0.0,0.0,1.0,1,1232.9545518429936,1514.0384262801879,-281.08387443719425,0.26068668161287484,2
2005/06,2006-03-12,Arsenal,Liverpool,H,0.4,0.2,0.4,1.4,0.6,0.8,1.4,0.3,0.3,0.4,1.6,0.7,0.9,1.2,0.4,0.4,0.2,2.8,0.8,2.0,1.6,0.6,0.2,0.2,2.2,0.7,1.5,2.0,0.6,0.2,0.2,0.6,0.4,0.2,2.0,0.4,0.3,0.3,0.7,0.8,-0.1,1.5,0.2,0.2,0.6,0.6,1.4,-0.8,0.8,0.5,0.1,0.4,1.1,1.0,0.1,1.6,0.2,0.4,0.4,5,1646.7150508870634,1659.9444959980742,-13.229445111010818,0.6223398162653266,0
2005/06,2006-03-12,Charlton,Middlesbrough,H,0.2,0.6,0.2,0.8,0.6,0.2,1.2,0.2,0.5,0.3,0.9,1.0,-0.1,1.1,0.6,0.4,0.0,1.2,0.0,1.2,2.2,0.4,0.2,0.4,1.1,1.0,0.1,1.4,0.8,0.0,0.2,1.8,0.8,1.0,2.4,0.4,0.2,0.4,1.3,1.8,-0.5,1.4,0.4,0.2,0.4,1.4,2.2,-0.8,1.4,0.3,0.2,0.5,1.2,1.8,-0.6,1.1,0.4,0.4,0.2,5,1496.742519121365,1508.6602122761622,-11.917693154797234,0.6241129158583335,0
2005/06,2006-03-12,Man United,Newcastle,H,0.8,0.0,0.2,2.6,1.6,1.0,2.4,0.6,0.2,0.2,2.3,1.4,0.9,2.0,1.0,0.0,0.0,3.2,0.6,2.6,3.0,0.7,0.2,0.1,2.3,0.7,1.6,2.3,0.8,0.2,0.0,1.8,0.4,1.4,2.6,0.4,0.2,0.4,1.1,1.1,0.0,1.4,0.2,0.0,0.8,0.4,1.8,-1.4,0.6,0.3,0.0,0.7,0.9,1.6,-0.7,0.9,0.8,0.2,0.0,5,1729.4924275808442,1541.412893363974,188.07953421687012,0.8400122335302324,0
2005/06,2006-03-15,Liverpool,Fulham,H,0.6,0.2,0.2,0.8,0.4,0.4,2.0,0.4,0.2,0.4,0.6,0.8,-0.2,1.4,0.6,0.4,0.0,0.8,0.2,0.6,2.2,0.8,0.2,0.0,1.5,0.1,1.4,2.6,0.2,0.0,0.8,2.0,2.8,-0.8,0.6,0.4,0.0,0.6,1.5,1.8,-0.3,1.2,0.0,0.0,1.0,1.0,2.4,-1.4,0.0,0.0,0.1,0.9,0.9,2.0,-1.1,0.1,0.8,0.0,0.2,5,1647.8593701185646,1468.725098584813,179.13427153375164,0.8329702561862689,0
2005/06,2006-03-18,West Ham,Portsmouth,A,0.6,0.2,0.2,2.2,1.6,0.6,2.0,0.5,0.1,0.4,1.6,1.7,-0.1,1.6,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.5,0.1,0.4,1.6,1.5,0.1,1.6,0.2,0.0,0.8,0.6,1.8,-1.2,0.6,0.2,0.1,0.7,0.6,1.8,-1.2,0.7,0.0,0.0,1.0,0.2,2.4,-2.2,0.0,0.1,0.0,0.9,0.6,2.6,-2.0,0.3,0.0,1.0,0.0,1,1548.4282144083347,1393.4029872840329,155.02522712430186,0.8127597822593183,2
2005/06,2006-03-18,West Brom,Man United,A,0.2,0.2,0.6,1.0,2.2,-1.2,0.8,0.2,0.2,0.6,0.7,1.5,-0.8,0.8,0.2,0.0,0.8,0.8,1.4,-0.6,0.6,0.4,0.1,0.5,1.2,1.0,0.2,1.3,0.8,0.0,0.2,2.8,1.6,1.2,2.4,0.6,0.2,0.2,2.2,1.4,0.8,2.0,0.4,0.2,0.4,1.8,1.8,0.0,1.4,0.5,0.2,0.3,1.9,1.7,0.2,1.7,0.0,0.0,1.0,4,1412.554400468833,1734.6120361078767,-322.05763563904384,0.21784544741942163,2
2005/06,2006-03-18,Everton,Aston Villa,H,0.6,0.2,0.2,1.4,1.0,0.4,2.0,0.7,0.2,0.1,1.4,0.7,0.7,2.3,1.0,0.0,0.0,1.8,0.4,1.4,3.0,0.7,0.0,0.3,1.3,1.1,0.2,2.1,0.4,0.2,0.4,1.2,0.8,0.4,1.4,0.3,0.4,0.3,1.0,0.8,0.2,1.3,0.4,0.4,0.2,1.2,0.6,0.6,1.6,0.3,0.5,0.2,1.5,1.2,0.3,1.4,0.4,0.4,0.2,5,1565.9310380525128,1527.8177563507838,38.113281701728965,0.6889133389805413,0
2005/06,2006-03-18,Man City,Wigan,A,0.4,0.0,0.6,1.2,1.4,-0.2,1.2,0.4,0.1,0.5,1.2,1.2,0.0,1.3,0.8,0.0,0.2,2.2,1.2,1.0,2.4,0.6,0.1,0.3,1.8,1.0,0.8,1.9,0.2,0.4,0.4,1.0,1.2,-0.2,1.0,0.2,0.3,0.5,0.9,1.5,-0.6,0.9,0.4,0.4,0.2,1.4,1.4,0.0,1.6,0.4,0.2,0.4,1.1,1.5,-0.4,1.4,0.0,0.0,1.0,1,1501.869369298293,1522.3804000917999,-20.51103079350696,0.6124388098807777,2
2005/06,2006-03-18,Blackburn,Middlesbrough,H,0.6,0.0,0.4,1.4,0.8,0.6,1.8,0.6,0.1,0.3,1.4,1.0,0.4,1.9,0.8,0.2,0.0,1.8,0.6,1.2,2.6,0.8,0.1,0.1,2.0,0.9,1.1,2.5,0.6,0.0,0.4,1.4,1.2,0.2,1.8,0.4,0.2,0.4,1.4,1.8,-0.4,1.4,0.4,0.2,0.4,1.6,2.2,-0.6,1.4,0.3,0.1,0.6,1.2,1.9,-0.7,1.0,0.4,0.2,0.4,5,1586.5725565807775,1496.6318255836288,89.94073099714865,0.7490189300810127,0
2005/06,2006-03-18,Birmingham,Tottenham,A,0.2,0.2,0.6,0.4,1.4,-1.0,0.8,0.3,0.2,0.5,1.0,1.2,-0.2,1.1,0.6,0.2,0.2,1.8,0.6,1.2,2.0,0.4,0.2,0.4,1.3,0.9,0.4,1.4,0.4,0.4,0.2,2.0,1.6,0.4,1.6,0.4,0.3,0.3,1.4,1.0,0.4,1.5,0.2,0.2,0.6,0.8,1.0,-0.2,0.8,0.2,0.3,0.5,1.0,1.3,-0.3,0.9,0.2,0.2,0.6,5,1415.9021538043173,1585.5776970243874,-169.67554322007004,0.40105176468451853,2
2005/06,2006-03-18,Arsenal,Charlton,H,0.4,0.2,0.4,1.4,0.8,0.6,1.4,0.4,0.2,0.4,1.8,0.8,1.0,1.4,0.4,0.4,0.2,2.4,1.0,1.4,1.6,0.6,0.2,0.2,2.3,0.8,1.5,2.0,0.2,0.6,0.2,0.8,0.8,0.0,1.2,0.3,0.5,0.2,1.0,0.8,0.2,1.4,0.0,0.6,0.4,0.8,1.4,-0.6,0.6,0.1,0.3,0.6,0.8,1.9,-1.1,0.6,0.8,0.2,0.0,5,1658.800176766573,1508.7709058138983,150.02927095267478,0.8083437781771924,0
2005/06,2006-03-18,Bolton,Sunderland,H,0.4,0.4,0.2,1.8,1.4,0.4,1.6,0.3,0.5,0.2,1.5,1.4,0.1,1.4,0.6,0.4,0.0,2.2,1.0,1.2,2.2,0.7,0.3,0.0,1.8,0.6,1.2,2.4,0.0,0.2,0.8,0.4,1.4,-1.0,0.2,0.1,0.1,0.8,0.5,1.6,-1.1,0.4,0.2,0.0,0.8,0.4,1.4,-1.0,0.6,0.1,0.0,0.9,0.8,2.0,-1.2,0.3,0.2,0.4,0.4,5,1615.8607057378526,1224.6125780313816,391.248127706471,0.9441624438567884,0
2005/06,2006-03-19,Fulham,Chelsea,H,0.2,0.0,0.8,1.8,3.0,-1.2,0.6,0.4,0.0,0.6,1.6,2.2,-0.6,1.2,0.8,0.0,0.2,2.0,1.2,0.8,2.4,0.8,0.1,0.1,2.1,1.2,0.9,2.5,0.8,0.0,0.2,1.6,1.0,0.6,2.4,0.7,0.2,0.1,1.7,0.9,0.8,2.3,0.6,0.2,0.2,1.6,1.4,0.2,2.0,0.6,0.2,0.2,1.4,0.9,0.5,2.0,0.0,0.2,0.8,5,1463.3801467827736,1835.1133960156847,-371.733249232911,0.1730416058749852,0
2005/06,2006-03-19,Newcastle,Liverpool,A,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.4,0.2,0.4,1.1,1.1,0.0,1.4,0.6,0.2,0.2,1.4,0.4,1.0,2.0,0.6,0.3,0.1,1.5,0.7,0.8,2.1,0.6,0.2,0.2,1.6,0.6,1.0,2.0,0.4,0.2,0.4,1.0,0.9,0.1,1.4,0.2,0.0,0.8,0.4,1.4,-1.0,0.6,0.5,0.1,0.4,1.2,1.0,0.2,1.6,0.4,0.2,0.4,5,1536.2932848369414,1653.204321920604,-116.91103708366245,0.4756822623756018,2
2005/06,2006-03-25,Wigan,West Ham,A,0.4,0.2,0.4,1.0,1.0,0.0,1.4,0.3,0.3,0.4,1.0,1.2,-0.2,1.2,0.0,0.2,0.8,0.4,1.6,-1.2,0.2,0.3,0.1,0.6,1.3,1.6,-0.3,1.0,0.4,0.2,0.4,2.0,2.0,0.0,1.4,0.5,0.1,0.4,1.8,1.9,-0.1,1.6,0.4,0.2,0.4,1.4,2.0,-0.6,1.4,0.4,0.2,0.4,1.4,1.8,-0.4,1.4,1.0,0.0,0.0,1,1541.9784420079848,1522.4199013760365,19.55854063194829,0.665574019284414,2
2005/06,2006-03-25,Liverpool,Everton,H,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.5,0.2,0.3,1.3,0.9,0.4,1.7,0.6,0.4,0.0,1.6,0.4,1.2,2.2,0.8,0.2,0.0,1.7,0.2,1.5,2.6,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.7,0.2,0.1,1.7,0.8,0.9,2.3,0.4,0.4,0.2,1.0,1.0,0.0,1.6,0.4,0.3,0.3,0.9,1.4,-0.5,1.5,0.6,0.2,0.2,5,1668.426154316623,1575.8858112051355,92.54034311148757,0.7518216168394408,0
2005/06,2006-03-25,Sunderland,Blackburn,A,0.0,0.0,1.0,0.2,1.6,-1.4,0.0,0.1,0.1,0.8,0.4,1.6,-1.2,0.4,0.0,0.2,0.8,0.4,1.6,-1.2,0.2,0.0,0.2,0.8,0.4,1.8,-1.4,0.2,0.8,0.0,0.2,2.0,1.0,1.0,2.4,0.6,0.1,0.3,1.5,1.1,0.4,1.9,0.4,0.0,0.6,1.2,1.2,0.0,1.2,0.3,0.1,0.6,1.1,1.5,-0.4,1.0,0.4,0.4,0.2,5,1222.825776234799,1594.603950818185,-371.7781745833861,0.17300460221810385,2
2005/06,2006-03-25,Aston Villa,Fulham,D,0.2,0.2,0.6,0.6,1.6,-1.0,0.8,0.3,0.3,0.4,1.1,1.2,-0.1,1.2,0.2,0.4,0.4,0.8,1.0,-0.2,1.0,0.3,0.2,0.5,0.9,1.1,-0.2,1.1,0.2,0.0,0.8,0.8,2.8,-2.0,0.6,0.4,0.0,0.6,1.5,2.1,-0.6,1.2,0.0,0.0,1.0,1.2,3.2,-2.0,0.0,0.0,0.1,0.9,1.0,2.4,-1.4,0.1,0.6,0.4,0.0,5,1517.8629831981611,1489.842815394774,28.02016780338704,0.6763270842710474,1
2005/06,2006-03-25,Chelsea,Man City,H,0.6,0.0,0.4,1.2,1.2,0.0,1.8,0.6,0.2,0.2,1.5,1.0,0.5,2.0,0.8,0.2,0.0,1.8,0.4,1.4,2.6,0.9,0.1,0.0,2.1,0.6,1.5,2.8,0.4,0.0,0.6,1.2,1.4,-0.2,1.2,0.4,0.0,0.6,1.2,1.3,-0.1,1.2,0.0,0.2,0.8,0.2,1.2,-1.0,0.2,0.1,0.1,0.8,1.0,1.7,-0.7,0.4,0.6,0.2,0.2,5,1808.6507274036842,1482.271327382108,326.3794000215762,0.9208853243617472,0
2005/06,2006-03-26,Charlton,Newcastle,H,0.2,0.6,0.2,0.4,0.8,-0.4,1.2,0.2,0.5,0.3,0.8,1.1,-0.3,1.1,0.6,0.4,0.0,1.2,0.2,1.0,2.2,0.5,0.2,0.3,1.3,1.0,0.3,1.7,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.4,0.1,0.5,1.0,1.2,-0.2,1.3,0.2,0.0,0.8,0.4,1.8,-1.4,0.6,0.3,0.0,0.7,0.9,1.7,-0.8,0.9,0.0,0.8,0.2,5,1502.6379067155683,1521.0714524409223,-18.43354572535395,0.6152735146967432,0
2005/06,2006-03-26,Man United,Birmingham,H,1.0,0.0,0.0,2.6,1.0,1.6,3.0,0.7,0.1,0.2,2.2,1.3,0.9,2.2,1.0,0.0,0.0,2.8,0.6,2.2,3.0,0.8,0.2,0.0,2.4,0.5,1.9,2.6,0.2,0.2,0.6,0.4,1.4,-1.0,0.8,0.3,0.2,0.5,1.0,1.2,-0.2,1.1,0.0,0.2,0.8,0.2,1.8,-1.6,0.2,0.1,0.1,0.8,0.3,1.8,-1.5,0.4,0.6,0.4,0.0,5,1741.5830904252982,1403.0684973344128,338.51459309088546,0.9258273930183977,0
2005/06,2006-03-26,Middlesbrough,Bolton,H,0.6,0.0,0.4,1.8,1.0,0.8,1.8,0.4,0.1,0.5,1.6,2.1,-0.5,1.3,0.4,0.2,0.4,1.2,1.4,-0.2,1.4,0.4,0.3,0.3,1.8,1.7,0.1,1.5,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.4,0.5,0.1,1.6,1.0,0.6,1.7,0.0,0.6,0.4,0.8,1.8,-1.0,0.6,0.2,0.4,0.4,1.1,1.6,-0.5,1.0,0.2,0.4,0.4,5,1488.6004313462213,1617.6475075344354,-129.04707618821408,0.4582950197829398,0
2005/06,2006-03-27,Tottenham,West Brom,H,0.4,0.4,0.2,1.8,1.4,0.4,1.6,0.4,0.3,0.3,1.4,1.0,0.4,1.5,0.6,0.4,0.0,2.0,1.0,1.0,2.2,0.6,0.4,0.0,2.0,1.0,1.0,2.2,0.0,0.2,0.8,0.8,2.6,-1.8,0.2,0.2,0.2,0.6,0.8,1.6,-0.8,0.8,0.2,0.4,0.4,0.6,1.6,-1.0,1.0,0.1,0.3,0.6,0.5,1.7,-1.2,0.6,0.4,0.4,0.2,5,1598.411353494292,1405.5833461514114,192.82800734288048,0.8436516987343465,0
2005/06,2006-03-29,Man United,West Ham,H,1.0,0.0,0.0,2.4,0.6,1.8,3.0,0.7,0.1,0.2,2.1,1.2,0.9,2.2,1.0,0.0,0.0,2.8,0.6,2.2,3.0,0.9,0.1,0.0,2.6,0.4,2.2,2.8,0.4,0.2,0.4,2.0,2.2,-0.2,1.4,0.6,0.1,0.3,2.0,1.8,0.2,1.9,0.6,0.0,0.4,1.6,2.0,-0.4,1.8,0.5,0.2,0.3,1.6,1.7,-0.1,1.7,0.6,0.2,0.2,5,1743.9566138487096,1543.7182699931377,200.23834385557188,0.8491962302794581,0
2005/06,2006-04-01,Fulham,Portsmouth,A,0.2,0.2,0.6,0.6,2.4,-1.8,0.8,0.3,0.1,0.6,1.4,2.1,-0.7,1.0,0.8,0.0,0.2,1.8,1.0,0.8,2.4,0.8,0.1,0.1,2.0,1.2,0.8,2.5,0.4,0.0,0.6,1.4,1.8,-0.4,1.2,0.2,0.1,0.7,0.9,2.0,-1.1,0.7,0.2,0.0,0.8,0.8,2.4,-1.6,0.6,0.1,0.0,0.9,0.6,2.7,-2.1,0.3,0.4,0.2,0.4,5,1495.4852820914475,1419.411300316331,76.07398177511641,0.7337169162947706,2
2005/06,2006-04-01,Newcastle,Tottenham,H,0.4,0.0,0.6,1.4,1.8,-0.4,1.2,0.4,0.1,0.5,1.1,1.4,-0.3,1.3,0.6,0.2,0.2,1.6,0.8,0.8,2.0,0.5,0.3,0.2,1.3,0.8,0.5,1.8,0.6,0.2,0.2,2.0,1.4,0.6,2.0,0.4,0.3,0.3,1.4,1.1,0.3,1.5,0.2,0.2,0.6,0.8,1.0,-0.2,0.8,0.3,0.2,0.5,1.1,1.2,-0.1,1.1,0.2,0.0,0.8,5,1508.7602049112181,1603.4144991347928,-94.65429422357465,0.507692482004557,0
2005/06,2006-04-01,West Brom,Liverpool,A,0.0,0.2,0.8,0.8,1.8,-1.0,0.2,0.2,0.2,0.6,0.8,1.6,-0.8,0.8,0.2,0.0,0.8,0.8,1.4,-0.6,0.6,0.4,0.1,0.5,1.3,0.9,0.4,1.3,0.6,0.2,0.2,2.4,1.0,1.4,2.0,0.6,0.1,0.3,1.5,0.9,0.6,1.9,0.4,0.0,0.6,1.0,1.4,-0.4,1.2,0.5,0.1,0.4,1.3,1.1,0.2,1.6,0.0,0.0,1.0,5,1400.5802005109106,1676.367862577761,-275.7876620668503,0.26660522490982,2
2005/06,2006-04-01,Bolton,Man United,A,0.6,0.0,0.4,2.4,1.8,0.6,1.8,0.4,0.4,0.2,1.7,1.2,0.5,1.6,0.8,0.2,0.0,2.2,0.6,1.6,2.6,0.7,0.3,0.0,1.9,0.6,1.3,2.4,1.0,0.0,0.0,2.0,0.4,1.6,3.0,0.8,0.0,0.2,2.2,1.2,1.0,2.4,0.6,0.0,0.4,2.2,2.0,0.2,1.8,0.6,0.2,0.2,2.0,1.4,0.6,2.0,0.0,0.2,0.8,5,1600.3129481674894,1748.7823344797669,-148.4693863122775,0.43069596109257163,2
2005/06,2006-04-01,Birmingham,Chelsea,D,0.2,0.2,0.6,0.4,1.4,-1.0,0.8,0.2,0.2,0.6,0.8,1.5,-0.7,0.8,0.4,0.2,0.4,1.4,1.0,0.4,1.4,0.4,0.2,0.4,1.3,1.0,0.3,1.4,0.8,0.0,0.2,1.6,0.6,1.0,2.4,0.6,0.2,0.2,1.4,0.9,0.5,2.0,0.4,0.2,0.4,1.0,1.4,-0.4,1.4,0.6,0.1,0.3,1.3,0.9,0.4,1.9,0.0,0.6,0.4,5,1400.6949739110014,1811.1823970241082,-410.48742311310684,0.14340293052894373,1
2005/06,2006-04-01,Arsenal,Aston Villa,H,0.6,0.0,0.4,1.8,0.6,1.2,1.8,0.5,0.1,0.4,2.1,0.8,1.3,1.6,0.6,0.2,0.2,3.0,1.0,2.0,2.0,0.6,0.2,0.2,2.5,0.8,1.7,2.0,0.2,0.4,0.4,0.4,1.2,-0.8,1.0,0.2,0.4,0.4,0.9,1.1,-0.2,1.0,0.2,0.4,0.4,1.0,1.2,-0.2,1.0,0.3,0.5,0.2,1.5,1.3,0.2,1.4,0.8,0.2,0.0,5,1664.933175864903,1512.2205165014877,152.71265936341524,0.8107254727138686,0
2005/06,2006-04-01,Everton,Sunderland,D,0.4,0.2,0.4,2.0,1.8,0.2,1.4,0.6,0.2,0.2,1.5,1.0,0.5,2.0,1.0,0.0,0.0,2.0,0.4,1.6,3.0,0.7,0.0,0.3,1.6,1.2,0.4,2.1,0.0,0.0,1.0,0.2,1.4,-1.2,0.0,0.1,0.1,0.8,0.3,1.5,-1.2,0.4,0.0,0.0,1.0,0.2,1.8,-1.6,0.0,0.1,0.0,0.9,0.6,1.9,-1.3,0.3,0.8,0.0,0.2,5,1567.9441029439977,1217.2896289638195,350.6544739801782,0.9304857946694945,1
